65386,46,16440,1,65535,65535,40.25,0.00,211,0.00,0,1036
65488,18,16438,2,65531,0,51.75,0.00,214,0.00,0,1047
16,65502,16294,1,65527,65535,28.75,0.00,211,0.00,0,1057
65450,56,16298,65534,65527,0,28.75,0.00,214,0.00,0,1066
65510,136,16466,2,65529,65535,5.75,0.00,211,0.00,0,1076
66,86,16210,65535,65515,3,-5.75,0.00,214,0.00,0,1087
65450,90,16478,65534,65527,0,-5.75,-1.00,211,0.00,0,1097
65484,58,16430,65535,65528,1,-5.75,-1.00,214,0.00,0,1107
65490,40,16302,65534,65533,1,-5.75,-1.00,211,0.00,0,1116
65476,92,16394,65535,65525,2,-5.75,-1.00,214,0.00,0,1127
65534,122,16414,1,65526,1,-5.75,-1.00,211,0.00,0,1137
65528,114,16306,2,65531,1,-5.75,-1.00,214,0.00,0,1146
65508,84,16450,1,65532,0,-5.75,-1.00,211,0.00,0,1156
65464,65508,16250,1,0,65535,-5.75,-1.00,214,0.00,0,1167
65462,84,16406,1,65535,0,-5.75,-1.00,211,0.00,0,1177
65510,62,16432,0,1,0,-5.75,-1.00,214,0.00,0,1186
30,76,16300,2,65526,3,-5.75,-1.00,211,0.00,0,1196
65418,64,16340,3,65530,0,-5.75,-1.00,214,0.00,0,1206
65514,110,16374,65535,65534,65534,-5.75,-1.00,211,0.00,0,1217
65426,38,16446,0,65531,0,-5.75,-1.00,215,0.00,0,1227
65506,64,16408,65533,65531,1,-5.75,-1.00,216,0.00,1,1274
65476,65528,16424,1,65533,7,-5.75,-1.00,216,0.00,0,1297
65412,156,16426,1,65535,65534,-5.75,-1.00,216,0.00,0,1340
65480,38,16262,0,65532,65535,-5.75,-1.00,219,0.00,0,1388
65452,16,16318,1,1,0,-5.75,-1.00,216,0.00,0,1437
65530,92,16450,0,65532,2,-5.75,-1.00,221,0.00,0,1485
65534,32,16310,65534,65534,65535,-5.75,-1.00,218,0.00,0,1534
20,65516,16372,0,1,0,-5.75,-1.00,220,0.00,0,1583
65504,28,16552,1,1,0,-5.75,-1.00,221,0.00,0,1611
65534,132,16406,0,65534,65535,-5.75,-1.00,221,0.00,0,1632
65526,122,16340,0,65531,65534,-5.75,-1.00,221,0.00,0,1653
65460,26,16396,2,65531,0,-5.75,-1.00,221,0.00,0,1674
65490,64,16492,65535,65533,0,-5.75,-1.00,217,0.00,0,1695
65486,106,16300,0,65534,65535,-5.75,-1.00,220,0.00,0,1725
65376,4,16380,1,65533,65535,-5.75,-1.00,217,0.00,0,1737
65446,86,16350,0,65533,65534,-5.75,-1.00,220,0.00,0,1746
50,28,16466,0,65531,0,-5.75,-1.00,216,0.00,0,1756
65508,62,16384,1,65532,0,-5.75,-1.00,219,0.00,0,1767
65498,65488,16492,2,65531,0,-5.75,-1.00,215,0.00,0,1777
65508,138,16334,0,65533,0,-5.75,-1.00,218,0.00,0,1787
4,28,16438,1,65531,65535,-5.75,-1.00,215,0.00,0,1796
65430,122,16458,0,65533,1,-5.75,-1.00,218,0.00,0,1807
65530,62,16496,0,65531,65535,-5.75,-1.00,214,0.00,0,1817
65464,34,16312,2,65532,0,-5.75,-1.00,217,0.00,0,1827
22,14,16504,0,65534,0,-5.75,-1.00,214,0.00,0,1836
65432,34,16470,1,65535,65535,-5.75,-1.00,217,0.00,0,1846
10,48,16504,2,0,1,-5.75,-1.00,213,0.00,0,1857
16,65504,16388,0,65533,0,-5.75,-1.00,216,0.00,0,1866
65488,102,16460,0,65535,0,-5.75,-1.00,213,0.00,0,1876
65510,96,16410,0,65534,1,-5.75,-1.00,216,0.00,0,1886
16,76,16422,1,65535,0,-5.75,-1.00,212,0.00,0,1897
16,8,16326,1,0,0,-5.75,-1.00,216,0.00,0,1906
65500,94,16358,65535,65532,65535,-5.75,-1.00,212,0.00,0,1916
65500,114,16458,1,65534,65534,-5.75,-1.00,216,0.00,0,1927
65518,56,16464,0,0,0,-5.75,-1.00,212,0.00,0,1937
65484,116,16368,3,65535,1,-5.75,-1.00,215,0.00,0,1946
65524,24,16414,0,65534,0,-5.75,-1.00,212,0.00,0,1956
65416,34,16384,0,65535,65535,-5.75,-1.00,215,0.00,0,1966
65492,120,16500,1,65532,65535,-5.75,-1.00,212,0.00,0,1976
65432,90,16460,2,65535,65534,-5.75,-1.00,215,0.00,0,1987
65448,80,16378,0,0,2,-5.75,-1.00,211,0.00,0,1997
65448,82,16364,0,2,1,-5.75,-1.00,215,0.00,0,2006
65518,6,16470,65535,0,65535,-5.75,-1.00,211,0.00,0,2016
65374,82,16348,0,65535,65534,-5.75,-1.00,214,0.00,0,2027
65424,78,16360,1,65535,0,-5.75,-1.00,211,0.00,0,2037
65496,46,16362,65535,65535,1,-5.75,-1.00,214,0.00,0,2046
65478,76,16426,0,65535,0,-5.75,-1.00,211,0.00,0,2056
65460,14,16372,1,65535,1,-5.75,-1.00,214,0.00,0,2067
65484,82,16334,0,65534,1,-5.75,-1.00,211,0.00,0,2077
65478,96,16400,0,65535,0,-5.75,-1.00,214,0.00,0,2086
65476,50,16286,2,65535,1,-5.75,-1.00,211,0.00,0,2096
65466,38,16356,1,65533,1,-5.75,-1.00,214,0.00,0,2107
65530,44,16400,1,65532,1,-5.75,-1.00,211,0.00,0,2117
60,65518,16444,4,65533,65535,-5.75,-1.00,214,0.00,0,2126
65482,0,16492,1,65535,65534,-5.75,-1.00,211,0.00,0,2136
65482,62,16354,65534,65534,65534,-5.75,-1.00,214,0.00,0,2146
65448,20,16410,0,65532,65535,-5.75,-1.00,210,0.00,0,2157
65480,122,16412,1,65533,0,-5.75,-1.00,214,0.00,0,2167
65452,112,16378,2,65532,0,-5.75,-1.00,210,0.00,0,2176
65510,104,16408,1,65534,65535,-5.75,-1.00,214,0.00,0,2186
65508,120,16376,1,65535,0,-5.75,-1.00,210,0.00,0,2197
65400,140,16414,3,0,65534,-5.75,-1.00,214,0.00,0,2207
4,65504,16516,0,65532,0,-5.75,-1.00,210,0.00,0,2216
28,80,16322,65535,65533,1,-5.75,-1.00,215,0.00,0,2226
114,12,16428,65535,65533,1,-5.75,-1.00,216,0.00,1,2274
65518,40,16388,1,65528,65535,-5.75,-1.00,216,0.00,0,2297
2,12,16430,2,65525,65535,-5.75,-1.00,216,0.00,0,2340
0,74,16332,65535,65525,65534,-5.75,-1.00,219,0.00,0,2388
65414,100,16536,2,65525,158,-5.75,-1.00,216,0.00,0,2437
65414,65520,16414,65534,2,35,-5.75,-1.00,221,0.00,0,2485
18,132,16374,0,65524,65533,-5.75,-1.00,218,0.00,0,2535
18,66,16394,65533,0,65535,-5.75,-1.00,221,0.00,0,2584
65510,22,16292,65535,65533,1,-5.75,-1.00,217,0.00,0,2613
65506,65512,16306,0,65534,65535,-5.75,-1.00,220,0.00,0,2627
4,92,16402,1,65535,0,-5.75,-1.00,216,0.00,0,2637
84,104,16458,65532,8,1,-5.75,-1.00,220,0.00,0,2646
104,66,16516,65534,2,9,-5.75,-1.00,216,0.00,0,2656
60,18,16362,65534,2,29,-5.75,-1.00,219,0.00,0,2667
160,28,16470,0,65535,56,-5.75,-1.00,215,0.00,0,2676
65510,4,16360,1,65531,73,-5.75,-1.00,218,0.00,0,2686
94,108,16400,65535,65528,84,-5.75,-1.00,214,0.00,0,2696
65494,32,16426,65532,0,94,-5.75,-1.00,218,0.00,0,2707
65456,65478,16312,2,65533,90,-5.75,-1.00,214,0.00,0,2717
65466,2,16370,1,65525,67,-5.75,-1.00,217,0.00,0,2727
65432,54,16460,2,65529,48,-5.75,-1.00,213,0.00,0,2736
65422,34,16478,65534,65531,38,-5.75,-1.00,217,0.00,0,2747
65454,65488,16404,65535,65534,21,-5.75,-1.00,213,0.00,0,2757
65424,16,16412,0,65533,14,-5.75,-1.00,216,0.00,0,2767
65440,65530,16360,65534,0,6,-5.75,-1.00,213,0.00,0,2776
65532,104,16384,65535,65534,2,-5.75,-1.00,216,0.00,0,2786
65482,65494,16376,0,65534,1,-5.75,-1.00,212,0.00,0,2797
70,42,16348,65535,30,4,-5.75,-1.00,216,0.00,0,2807
65528,65496,16416,65534,10,7,-5.75,-1.00,212,0.00,0,2816
48,20,16350,65534,65535,14,-5.75,-1.00,215,0.00,0,2826
156,0,16370,65534,8,33,-5.75,-1.00,212,0.00,0,2837
2,130,16368,0,65535,64,-5.75,-1.00,215,0.00,0,2846
65388,80,16492,65535,65530,70,-5.75,-1.00,211,0.00,0,2856
65378,65512,16364,1,1,48,-5.75,-1.00,215,0.00,0,2866
65488,94,16434,3,4,35,-5.75,-1.00,211,0.00,0,2877
65432,36,16288,2,7,32,-5.75,-1.00,215,0.00,0,2886
110,26,16356,0,1,38,-5.75,-1.00,211,0.00,0,2896
65508,52,16396,65535,65531,38,-5.75,-1.00,215,0.00,0,2906
65496,76,16420,65535,65531,44,-5.75,-1.00,211,0.00,0,2917
65466,86,16446,1,65529,43,-5.75,-1.00,214,0.00,0,2927
65500,46,16458,65535,65533,34,-5.75,-1.00,211,0.00,0,2936
40,104,16390,2,65535,32,-5.75,-1.00,214,0.00,0,2946
65514,22,16362,1,65528,34,-5.75,-1.00,211,0.00,0,2956
76,114,16428,0,65528,41,-5.75,-1.00,214,0.00,0,2967
65534,68,16394,1,65530,56,-5.75,-1.00,211,0.00,0,2976
36,36,16468,65535,65527,66,-5.75,-1.00,214,0.00,0,2986
65490,84,16338,3,65531,68,-5.75,-1.00,210,0.00,0,2996
65394,48,16352,1,65535,60,-5.75,-1.00,214,0.00,0,3007
65506,58,16418,65535,65530,51,-5.75,-1.00,210,0.00,0,3017
14,10,16422,2,65532,39,-5.75,-1.00,214,0.00,0,3027
65396,94,16390,1,0,38,-5.75,-1.00,210,0.00,0,3036
20,10,16368,65535,65531,41,-5.75,-1.00,214,0.00,0,3047
134,62,16410,65535,65527,54,-5.75,-1.00,210,0.00,0,3057
80,158,16434,0,65525,71,-5.75,-1.00,214,0.00,0,3067
242,82,16376,65533,8,100,-5.75,-1.00,210,0.00,0,3076
142,64,16406,4,65528,127,-5.75,-1.00,214,0.00,0,3087
65438,65526,16394,65534,9,131,-5.75,-1.00,210,0.00,0,3097
42,42,16286,65535,65529,135,-5.75,-1.00,214,0.00,0,3107
166,50,16320,65534,65532,132,-5.75,-1.00,210,0.00,0,3116
230,65524,16392,0,65526,167,-5.75,-1.00,214,0.00,0,3126
196,106,16480,65535,1,181,-5.75,-1.00,210,0.00,0,3137
65468,32,16372,0,65526,189,-5.75,-1.00,214,0.00,0,3147
22,70,16516,0,7,179,-5.75,-1.00,210,0.00,0,3156
12,26,16396,65535,2,194,-5.75,-1.00,214,0.00,0,3166
170,26,16280,3,65520,214,-5.75,-1.00,210,0.00,0,3177
188,65522,16094,65516,20,242,-5.75,-1.00,214,0.00,0,3187
65450,126,16414,0,65512,243,-5.75,-1.00,210,0.00,0,3197
65488,65402,16238,65519,18,252,-5.75,-1.00,214,0.00,0,3206
65314,152,16494,12,65509,250,-5.75,-1.00,210,0.00,0,3217
30,76,16524,65531,4,134,-5.75,-1.00,212,0.00,0,3227
18,65488,16304,0,3,126,-5.75,-1.00,214,0.00,1,3269
14,6,16356,0,5,17,-5.75,-1.00,217,0.00,0,3291
84,65524,16466,0,65532,105,-5.75,-1.00,215,0.00,0,3334
65406,0,16344,0,1,63,-5.75,-1.00,218,0.00,0,3383
65530,72,16446,3,0,2,-5.75,-1.00,219,0.00,0,3432
44,65518,16316,0,65534,2,-5.75,-1.00,218,0.00,0,3481
65482,22,16404,2,65528,23,-5.75,-1.00,221,0.00,0,3529
54,65516,16356,65533,65535,5,-5.75,-1.00,218,0.00,0,3578
0,65480,16574,65534,65534,6,-5.75,-1.00,221,0.00,0,3609
65506,65514,16490,0,65532,14,-5.75,-1.00,216,0.00,0,3617
65522,65478,16280,65535,65529,14,-5.75,-1.00,220,0.00,0,3626
65406,65496,16542,65534,65531,11,-5.75,-1.00,216,0.00,0,3636
76,8,16410,65535,65531,5,-5.75,-1.00,219,0.00,0,3647
6,32,16302,65533,65534,0,-5.75,-1.00,215,0.00,0,3657
2,30,16464,0,65532,0,-5.75,-1.00,218,0.00,0,3666
8,98,16434,0,65532,1,-5.75,-1.00,214,0.00,0,3676
65504,116,16388,1,65533,1,-5.75,-1.00,218,0.00,0,3687
65512,65528,16360,65535,65532,0,-5.75,-1.00,214,0.00,0,3697
10,65484,16328,0,65531,65535,-5.75,-1.00,217,0.00,0,3707
22,65440,16374,0,65530,65535,-5.75,-1.00,213,0.00,0,3716
65534,34,16356,1,65530,65535,-5.75,-1.00,217,0.00,0,3727
8,14,16354,65535,65529,65535,-5.75,-1.00,213,0.00,0,3737
65498,56,16384,1,65532,65535,-5.75,-1.00,216,0.00,0,3747
65450,40,16442,2,65533,65535,-5.75,-1.00,213,0.00,0,3756
65484,65496,16472,4,65531,1,-5.75,-1.00,216,0.00,0,3766
32,65506,16418,3,65531,0,-5.75,-1.00,212,0.00,0,3777
65476,56,16380,1,65532,0,-5.75,-1.00,216,0.00,0,3787
54,10,16408,0,65533,1,-5.75,-1.00,212,0.00,0,3796
62,98,16412,3,65533,0,-5.75,-1.00,215,0.00,0,3806
4,65530,16420,2,65534,0,-5.75,-1.00,212,0.00,0,3817
86,68,16392,2,65532,65535,-5.75,-1.00,215,0.00,0,3827
2,65462,16432,0,65531,0,-5.75,-1.00,211,0.00,0,3836
42,34,16370,2,65532,65535,-5.75,-1.00,215,0.00,0,3846
12,6,16314,2,65533,65535,-5.75,-1.00,211,0.00,0,3857
65482,65530,16364,2,65532,65535,-5.75,-1.00,215,0.00,0,3867
12,65504,16458,2,65532,65535,-5.75,-1.00,211,0.00,0,3877
72,10,16382,0,0,0,-5.75,-1.00,214,0.00,0,3886
58,65524,16350,2,65535,1,-5.75,-1.00,211,0.00,0,3896
38,65468,16318,0,65534,0,-5.75,-1.00,214,0.00,0,3907
4,65492,16316,0,65535,0,-5.75,-1.00,211,0.00,0,3916
54,40,16282,65534,0,2,-5.75,-1.00,214,0.00,0,3926
22,65480,16378,0,0,0,-5.75,-1.00,211,0.00,0,3936
12,65438,16388,0,0,0,-5.75,-1.00,214,0.00,0,3947
26,34,16414,65534,65535,0,-5.75,-1.00,210,0.00,0,3956
65452,65460,16330,65534,1,65535,-5.75,-1.00,214,0.00,0,3966
42,116,16438,0,65535,65535,-5.75,-1.00,210,0.00,0,3976
65520,32,16386,65535,65534,65535,-5.75,-1.00,214,0.00,0,3987
65512,65488,16448,65535,0,65534,-5.75,-1.00,210,0.00,0,3997
65498,6,16430,65534,65534,65535,-5.75,-1.00,214,0.00,0,4007
74,28,16344,65534,65533,65535,-5.75,-1.00,210,0.00,0,4016
65464,44,16432,65534,65533,65534,-5.75,-1.00,214,0.00,0,4027
65452,65514,16346,65534,65532,65534,-5.75,-1.00,210,0.00,0,4037
65436,112,16328,65534,65533,65534,-5.75,-1.00,214,0.00,0,4047
2,26,16394,65535,65534,65534,-5.75,-1.00,210,0.00,0,4057
65492,65514,16428,65534,0,65532,-5.75,-1.00,214,0.00,0,4066
0,40,16386,0,0,65532,-5.75,-1.00,210,0.00,0,4077
0,65518,16358,65535,0,65534,-5.75,-1.00,214,0.00,0,4086
65512,6,16504,65535,3,65534,-5.75,-1.00,210,0.00,0,4096
65494,65530,16328,0,65531,65528,-5.75,-1.00,214,0.00,0,4106
65436,40,16350,2,65534,65527,-5.75,-1.00,210,0.00,0,4117
66,32,16340,1,65535,65527,-5.75,-1.00,214,0.00,0,4127
65502,56,16350,2,65534,65527,-5.75,-1.00,210,0.00,0,4136
258,65504,16234,65535,8,65527,-5.75,-1.00,213,0.00,0,4146
65350,58,16434,65535,9,65535,-5.75,-1.00,210,0.00,0,4157
65508,52,16350,1,65534,1,-5.75,-1.00,213,0.00,0,4167
65508,46,16426,2,65524,65535,-5.75,-1.00,210,0.00,0,4176
22,6,16342,3,65530,0,-5.75,-1.00,213,0.00,0,4186
22,0,16316,2,65531,1,-5.75,-1.00,210,0.00,0,4197
65492,28,16352,2,65535,65535,-5.75,-1.00,213,0.00,0,4206
82,65524,16460,0,3,65530,-5.75,-1.00,212,0.00,0,4217
32,65492,16394,0,3,1,-5.75,-1.00,214,0.00,1,4268
22,48,16460,0,9,10,-5.75,-1.00,216,0.00,0,4291
65426,54,16450,65534,3,27,-5.75,-1.00,216,0.00,0,4334
65456,65500,16344,65535,65535,15,-5.75,-1.00,217,0.00,0,4383
0,65532,16450,0,65529,0,-5.75,-1.00,219,0.00,0,4431
65534,70,16388,1,65535,0,-5.75,-1.00,217,0.00,0,4480
65510,58,16446,0,1,4,-5.75,-1.00,221,0.00,0,4528
32,65526,16438,0,65534,12,-5.75,-1.00,217,0.00,0,4577
18,6,16440,1,65533,8,-5.75,-1.00,221,0.00,0,4607
65386,65494,16380,1,65530,2,-5.75,-1.00,217,0.00,0,4616
65520,65532,16368,1,65529,0,-5.75,-1.00,220,0.00,0,4627
24,4,16298,1,65535,1,-5.75,-1.00,216,0.00,0,4637
30,64,16350,0,65535,2,-5.75,-1.00,219,0.00,0,4646
65522,65532,16310,1,65534,1,-5.75,-1.00,215,0.00,0,4656
65510,65432,16442,0,65535,0,-5.75,-1.00,218,0.00,0,4667
65526,38,16406,1,0,65534,-5.75,-1.00,214,0.00,0,4677
65490,120,16406,1,2,1,-5.75,-1.00,218,0.00,0,4686
65508,65490,16402,0,0,0,-5.75,-1.00,214,0.00,0,4696
65458,32,16396,3,65535,1,-5.75,-1.00,217,0.00,0,4706
65534,90,16382,2,65533,1,-5.75,-1.00,213,0.00,0,4717
65524,18,16468,65535,65533,2,-5.75,-1.00,217,0.00,0,4726
65524,138,16364,0,0,0,-5.75,-1.00,213,0.00,0,4736
22,65516,16428,2,65531,0,-5.75,-1.00,216,0.00,0,4746
96,65484,16454,0,65534,65535,-5.75,-1.00,213,0.00,0,4757
65480,65452,16332,65535,65533,65535,-5.75,-1.00,216,0.00,0,4767
20,65534,16508,2,65535,1,-5.75,-1.00,212,0.00,0,4777
65480,65482,16310,65534,1,65535,-5.75,-1.00,216,0.00,0,4786
65460,65484,16380,65535,0,2,-5.75,-1.00,212,0.00,0,4797
18,16,16424,0,65535,2,-5.75,-1.00,215,0.00,0,4807
65534,122,16240,1,65533,4,-5.75,-1.00,212,0.00,0,4816
68,65442,16426,1,65531,2,-5.75,-1.00,215,0.00,0,4826
65506,65500,16454,1,65534,2,-5.75,-1.00,211,0.00,0,4837
26,14,16400,1,65532,2,-5.75,-1.00,215,0.00,0,4847
65472,65500,16430,0,65533,2,-5.75,-1.00,211,0.00,0,4856
30,65484,16396,1,65533,1,-5.75,-1.00,215,0.00,0,4866
65474,65478,16422,1,65533,1,-5.75,-1.00,211,0.00,0,4876
65514,65512,16354,0,65534,1,-5.75,-1.00,215,0.00,0,4887
12,10,16376,0,65533,0,-5.75,-1.00,211,0.00,0,4897
65524,72,16344,2,65534,65534,-5.75,-1.00,214,0.00,0,4906
22,10,16464,65535,65534,65535,-5.75,-1.00,211,0.00,0,4916
28,65522,16506,65535,65532,65535,-5.75,-1.00,214,0.00,0,4927
54,48,16320,0,65532,0,-5.75,-1.00,211,0.00,0,4937
65530,34,16378,65535,65532,65535,-5.75,-1.00,214,0.00,0,4946
70,65518,16360,0,65533,1,-5.75,-1.00,211,0.00,0,4956
65516,52,16382,0,65534,65534,-5.75,-1.00,214,0.00,0,4967
65496,28,16330,1,65534,65535,-5.75,-1.00,210,0.00,0,4977
2,65516,16410,1,65535,0,-5.75,-1.00,214,0.00,0,4987
65516,65508,16402,0,65535,65535,-5.75,-1.00,210,0.00,0,4996
65516,82,16370,2,65534,0,-5.75,-1.00,214,0.00,0,5007
65482,40,16286,0,0,0,-5.75,-1.00,210,0.00,0,5017
54,26,16392,1,65535,2,-5.75,-1.00,214,0.00,0,5026
65532,22,16416,1,65535,65535,-5.75,-1.00,210,0.00,0,5036
65486,65528,16418,2,65534,1,-5.75,-1.00,214,0.00,0,5046
65476,36,16462,2,65531,65534,-5.75,-1.00,210,0.00,0,5057
54,65460,16338,65534,65530,0,-5.75,-1.00,214,0.00,0,5067
65456,65468,16366,1,65531,0,-5.75,-1.00,210,0.00,0,5076
65512,32,16362,1,65529,65535,-5.75,-1.00,214,0.00,0,5086
65450,42,16338,2,65530,1,-5.75,-1.00,210,0.00,0,5097
10,65532,16390,2,65529,0,-5.75,-1.00,213,0.00,0,5107
65502,34,16336,2,65533,1,-5.75,-1.00,210,0.00,0,5116
54,8,16324,1,65534,65535,-5.75,-1.00,213,0.00,0,5126
72,104,16308,2,0,65535,-5.75,-1.00,210,0.00,0,5137
65530,65534,16334,3,65535,1,-5.75,-1.00,213,0.00,0,5147
58,50,16396,0,2,65535,-5.75,-1.00,210,0.00,0,5157
65490,114,16328,1,1,65535,-5.75,-1.00,213,0.00,0,5166
36,65534,16474,65535,2,0,-5.75,-1.00,210,0.00,0,5176
65472,52,16428,65534,0,65535,-5.75,-1.00,213,0.00,0,5187
65508,24,16332,0,0,65535,-5.75,-1.00,210,0.00,0,5197
65456,56,16326,65535,65535,0,-5.75,-1.00,213,0.00,0,5206
65524,10,16386,1,65534,0,-5.75,-1.00,212,0.00,0,5216
2,65520,16496,1,65534,65535,-5.75,-1.00,212,0.00,1,5267
40,65492,16414,3,65534,65535,-5.75,-1.00,215,0.00,0,5289
65530,65474,16414,1,65532,0,-5.75,-1.00,218,0.00,0,5332
65532,22,16402,0,1,0,-5.75,-1.00,216,0.00,0,5380
65524,65528,16334,65535,65535,1,-5.75,-1.00,220,0.00,0,5429
65512,20,16282,1,65535,0,-5.75,-1.00,217,0.00,0,5479
12,65502,16502,0,65534,1,-5.75,-1.00,220,0.00,0,5527
10,65502,16392,0,65534,1,-5.75,-1.00,218,0.00,0,5576
65478,76,16324,0,65531,0,-5.75,-1.00,220,0.00,0,5606
56,65528,16378,2,65530,65535,-5.75,-1.00,217,0.00,0,5617
65500,26,16330,0,65531,0,-5.75,-1.00,219,0.00,0,5627
65524,38,16464,0,65533,0,-5.75,-1.00,216,0.00,0,5636
65512,65522,16456,1,65532,0,-5.75,-1.00,219,0.00,0,5647
65514,65472,16376,0,1,2,-5.75,-1.00,215,0.00,0,5657
65510,65500,16376,65535,0,0,-5.75,-1.00,218,0.00,0,5666
65486,65512,16358,2,0,1,-5.75,-1.00,215,0.00,0,5676
65422,65516,16382,1,65535,0,-5.75,-1.00,218,0.00,0,5686
65512,65498,16340,1,65534,1,-5.75,-1.00,214,0.00,0,5697
10,22,16380,0,65532,0,-5.75,-1.00,217,0.00,0,5707
42,6,16376,65535,1,1,-5.75,-1.00,214,0.00,0,5716
65460,65486,16468,65534,65533,0,-5.75,-1.00,216,0.00,0,5726
148,30,16316,65535,65532,0,-5.75,-1.00,213,0.00,0,5737
